"amount_per_transacton","customer_id"
"4.99","118"
"0.99","118"
"4.99","118"
"0.99","118"
"1.99","118"
"0.99","118"
"1.99","118"
"2.99","118"
"4.99","118"
"4.99","118"
"3.99","118"
"7.99","118"
"4.99","118"
"1.99","118"
"2.99","118"
"6.99","118"
"5.99","118"
"7.99","118"
"2.99","118"
"0.99","118"
"0.99","119"
"5.99","119"
"6.99","119"
"7.99","119"
"2.99","119"
"5.99","119"
"8.99","119"
"5.99","119"
"0.99","119"
"7.99","119"
"0.99","119"
"4.99","119"
"5.99","119"
"4.99","119"
"2.99","119"
"0.99","119"
"3.99","119"
"2.99","119"
"4.99","119"
"2.99","119"
"5.99","119"
"2.99","119"
"3.99","119"
"6.99","119"
"4.99","119"
"3.99","119"
"2.99","119"
"6.99","119"
"0.99","119"
"4.99","119"
"3.99","119"
"6.99","119"
"2.99","119"
"3.99","119"
"4.99","121"
"2.99","121"
"1.99","121"
"0.99","121"
"4.99","121"
"0.99","121"
"0.99","121"
"2.99","121"
"6.99","121"
"1.99","121"
"2.99","121"
"8.99","121"
"5.99","121"
"8.99","121"
"1.99","121"
"3.99","121"
"1.99","121"
"5.99","121"
"0.99","121"
"7.99","121"
"4.99","121"
"9.99","121"
"2.99","121"
"7.99","121"
"0.99","121"
"2.99","121"
"0.99","122"
"4.99","122"
"0.99","122"
"7.99","122"
"3.99","122"
"0.99","122"
"4.99","122"
"4.99","122"
"1.99","122"
"2.99","122"
"4.99","122"
"7.99","122"
"4.99","122"
"6.99","122"
"0.99","122"
"0.99","122"
"0.99","122"
"7.99","122"
"2.99","122"
"4.99","122"
"2.99","122"
"0.99","122"
"5.99","122"
"4.99","122"
"1.99","122"
"3.99","122"
"2.99","122"
"4.99","122"
"4.99","122"
"2.99","122"
"4.99","122"
"5.99","122"
"0.99","124"
"4.99","124"
"3.99","124"
"5.99","124"
"1.99","124"
"7.99","124"
"2.99","124"
"2.99","124"
"2.99","124"
"6.99","124"
"8.99","124"
"0.99","124"
"3.99","124"
"5.99","124"
"4.99","124"
"0.99","124"
"4.99","124"
"0.99","124"
"3.99","125"
"2.99","125"
"3.99","125"
"7.99","125"
"4.99","125"
"4.99","125"
"2.99","125"
"7.99","125"
"0.99","125"
"6.99","125"
"4.99","125"
"0.99","125"
"0.99","125"
"2.99","125"
"2.99","125"
"4.99","125"
"9.99","125"
"4.99","125"
"0.99","125"
"4.99","125"
"2.99","125"
"2.99","125"
"2.99","125"
"7.99","125"
"4.99","125"
"4.99","125"
"0.99","125"
"4.99","125"
"2.99","125"
"6.99","125"
"2.99","125"
"2.99","125"
"4.99","126"
"4.99","126"
"4.99","126"
"2.99","126"
"5.99","126"
"4.99","126"
"7.99","126"
"0.99","126"
"2.99","126"
"0.99","126"
"0.99","126"
"0.99","126"
"6.99","126"
"0.99","126"
"2.99","126"
"6.99","126"
"4.99","126"
"9.99","126"
"4.99","126"
"3.99","126"
"0.99","126"
"2.99","126"
"7.99","126"
"0.99","126"
"2.99","126"
"2.99","126"
"4.99","126"
"7.99","126"
"5.99","128"
"2.99","128"
"7.99","128"
"0.99","128"
"0.99","128"
"5.99","128"
"2.99","128"
"4.99","128"
"4.99","128"
"2.99","128"
"6.99","128"
"2.99","128"
"4.99","128"
"2.99","128"
"5.99","128"
"2.99","128"
"5.99","128"
"2.99","128"
"3.99","128"
"2.99","128"
"2.99","128"
"2.99","128"
"2.99","128"
"0.99","128"
"0.99","128"
"5.99","128"
"0.99","128"
"2.99","128"
"0.99","128"
"8.99","128"
"3.99","128"
"8.99","128"
"0.99","129"
"3.99","129"
"0.99","129"
"4.99","129"
"4.99","129"
"3.99","129"
"0.99","129"
"4.99","129"
"0.99","129"
"2.99","129"
"0.99","129"
"2.99","129"
"0.99","129"
"0.99","129"
"4.99","129"
"4.99","129"
"2.99","129"
"4.99","129"
"7.99","129"
"7.99","129"
"5.99","129"
"2.99","129"
"0.99","129"
"2.99","129"
"2.99","129"
"4.99","129"
"3.99","129"
"4.99","129"
"10.99","129"
"4.99","129"
"4.99","129"
"0.99","129"
"0.99","129"
"1.99","129"
"2.99","130"
"2.99","130"
"2.99","130"
"2.99","130"
"2.99","130"
"2.99","130"
"2.99","130"
"6.99","130"
"4.99","130"
"4.99","130"
"3.99","130"
"4.99","130"
"0.99","130"
"0.99","130"
"4.99","130"
"5.99","130"
"2.99","130"
"5.99","130"
"2.99","130"
"2.99","130"
"6.99","130"
"0.99","130"
"5.99","130"
"4.99","130"
"6.99","133"
"2.99","133"
"3.99","133"
"7.99","133"
"0.99","133"
"0.99","133"
"6.99","133"
"2.99","133"
"6.99","133"
"2.99","133"
"2.99","133"
"4.99","133"
"3.99","133"
"2.99","133"
"0.99","133"
"6.99","133"
"2.99","133"
"0.99","133"
"0.99","133"
"0.99","133"
"4.99","133"
"4.99","133"
"2.99","133"
"1.99","133"
"2.99","133"
"0.99","133"
"6.99","133"
"3.99","134"
"0.99","134"
"6.99","134"
"4.99","134"
"9.99","134"
"0.99","134"
"0.99","134"
"5.99","134"
"4.99","134"
"2.99","134"
"0.99","134"
"2.99","134"
"4.99","134"
"1.99","134"
"6.99","134"
"3.99","134"
"4.99","134"
"4.99","134"
"7.99","134"
"2.99","134"
"2.99","134"
"2.99","134"
"2.99","134"
"2.99","138"
"0.99","138"
"0.99","138"
"0.99","138"
"7.99","138"
"2.99","138"
"0.99","138"
"1.99","138"
"4.99","138"
"2.99","138"
"0.99","138"
"2.99","138"
"2.99","138"
"4.99","138"
"3.99","138"
"3.99","138"
"1.99","138"
"0.99","138"
"9.99","138"
"0.99","138"
"4.99","138"
"3.99","138"
"5.99","138"
"4.99","138"
"0.99","138"
"0.99","138"
"2.99","138"
"2.99","138"
"1.99","138"
"4.99","138"
"4.99","138"
"4.99","138"
"2.99","138"
"0.99","138"
"2.99","139"
"2.99","139"
"0.99","139"
"7.99","139"
"0.99","139"
"2.99","139"
"2.99","139"
"7.99","139"
"6.99","139"
"6.99","139"
"6.99","139"
"0.99","139"
"0.99","139"
"5.99","139"
"2.99","139"
"4.99","139"
"2.99","139"
"6.99","139"
"3.99","139"
"5.99","139"
"2.99","139"
"2.99","139"
"2.99","139"
"2.99","139"
"9.99","139"
"3.99","139"
"0.99","139"
"4.99","140"
"2.99","140"
"6.99","140"
"0.99","140"
"4.99","140"
"9.99","140"
"0.99","140"
"2.99","140"
"4.99","140"
"4.99","140"
"0.99","140"
"6.99","140"
"3.99","140"
"4.99","140"
"4.99","140"
"10.99","140"
"2.99","140"
"2.99","140"
"2.99","141"
"7.99","141"
"7.99","141"
"4.99","141"
"1.99","141"
"0.99","141"
"5.99","141"
"2.99","141"
"0.99","141"
"4.99","141"
"2.99","141"
"4.99","141"
"7.99","141"
"4.99","141"
"2.99","141"
"3.99","141"
"1.99","141"
"4.99","141"
"2.99","141"
"5.99","141"
"5.99","141"
"2.99","141"
"3.99","141"
"2.99","141"
"0.99","141"
"2.99","141"
"4.99","141"
"7.99","141"
"2.99","141"
"4.99","141"
"0.99","141"
"2.99","141"
"8.99","142"
"0.99","142"
"9.99","142"
"1.99","142"
"2.99","142"
"2.99","142"
"4.99","142"
"4.99","142"
"0.99","142"
"2.99","142"
"2.99","142"
"4.99","142"
"7.99","142"
"2.99","142"
"5.99","142"
"5.99","142"
"5.99","142"
"0.99","142"
"0.99","142"
"0.99","142"
"0.99","142"
"4.99","142"
"0.99","142"
"2.99","142"
"1.99","142"
"0.99","142"
"2.99","143"
"2.99","143"
"1.99","143"
"4.99","143"
"3.99","143"
"0.99","143"
"4.99","143"
"7.99","143"
"0.99","143"
"7.99","143"
"6.99","143"
"4.99","143"
"0.99","143"
"0.99","143"
"1.99","143"
"0.99","143"
"6.99","143"
"6.99","143"
"2.99","143"
"4.99","143"
"5.99","143"
"4.99","143"
"2.99","144"
"2.99","144"
"5.99","144"
"0.99","144"
"4.99","144"
"4.99","144"
"2.99","144"
"2.99","144"
"6.99","144"
"3.99","144"
"0.99","144"
"8.99","144"
"7.99","144"
"7.99","144"
"7.99","144"
"9.99","144"
"5.99","144"
"2.99","144"
"0.99","144"
"3.99","144"
"5.99","144"
"0.99","144"
"7.99","144"
"3.99","144"
"4.99","144"
"0.99","144"
"0.99","144"
"4.99","144"
"5.99","144"
"4.99","144"
"2.99","144"
"6.99","144"
"7.99","144"
"4.99","144"
"2.99","144"
"2.99","144"
"3.99","144"
"6.99","144"
"2.99","144"
"2.99","144"
"1.99","144"
"7.99","144"
"0.99","145"
"4.99","145"
"0.99","145"
"5.99","145"
"8.99","145"
"4.99","145"
"6.99","145"
"2.99","145"
"2.99","145"
"2.99","145"
"1.99","145"
"0.99","145"
"2.99","145"
"7.99","145"
"0.99","145"
"0.99","145"
"2.99","145"
"0.99","145"
"4.99","145"
"5.99","145"
"2.99","145"
"2.99","145"
"2.99","145"
"7.99","145"
"3.99","145"
"0.99","145"
"5.99","145"
"6.99","145"
"7.99","146"
"4.99","146"
"7.99","146"
"1.99","146"
"2.99","146"
"3.99","146"
"2.99","146"
"0.99","146"
"4.99","146"
"6.99","146"
"4.99","146"
"7.99","146"
"6.99","146"
"4.99","146"
"0.99","146"
"3.99","146"
"7.99","146"
"2.99","146"
"0.99","146"
"5.99","146"
"4.99","146"
"4.99","146"
"7.99","146"
"2.99","146"
"4.99","146"
"4.99","146"
"4.99","146"
"2.99","146"
"6.99","146"
"4.99","148"
"1.99","148"
"6.99","148"
"3.99","148"
"3.99","148"
"5.99","148"
"0.99","148"
"0.99","148"
"2.99","148"
"2.99","148"
"4.99","148"
"4.99","148"
"1.99","148"
"8.99","148"
"10.99","148"
"0.99","148"
"4.99","148"
"9.99","148"
"4.99","148"
"3.99","148"
"4.99","148"
"4.99","148"
"4.99","148"
"5.99","148"
"2.99","148"
"1.99","148"
"4.99","148"
"4.99","148"
"6.99","148"
"10.99","148"
"2.99","148"
"0.99","148"
"3.99","148"
"6.99","148"
"6.99","148"
"0.99","148"
"4.99","148"
"6.99","148"
"2.99","148"
"0.99","148"
"5.99","148"
"2.99","148"
"4.99","148"
"8.99","148"
"3.99","148"
"3.99","148"
"4.99","149"
"2.99","149"
"2.99","149"
"6.99","149"
"4.99","149"
"5.99","149"
"7.99","149"
"0.99","149"
"2.99","149"
"6.99","149"
"3.99","149"
"0.99","149"
"2.99","149"
"10.99","149"
"4.99","149"
"5.99","149"
"4.99","149"
"6.99","149"
"2.99","149"
"7.99","149"
"0.99","149"
"2.99","149"
"4.99","149"
"3.99","149"
"4.99","149"
"2.99","149"
"4.99","152"
"4.99","152"
"4.99","152"
"2.99","152"
"7.99","152"
"4.99","152"
"0.99","152"
"2.99","152"
"5.99","152"
"6.99","152"
"6.99","152"
"0.99","152"
"2.99","152"
"4.99","152"
"1.99","152"
"4.99","152"
"0.99","152"
"0.99","152"
"0.99","152"
"4.99","152"
"4.99","152"
"2.99","155"
"1.99","155"
"7.99","155"
"7.99","155"
"4.99","155"
"4.99","155"
"1.99","155"
"5.99","155"
"4.99","155"
"4.99","155"
"2.99","155"
"3.99","155"
"2.99","155"
"5.99","155"
"7.99","155"
"0.99","155"
"4.99","155"
"5.99","155"
"8.99","155"
"2.99","155"
"2.99","155"
"0.99","155"
"0.99","155"
"7.98","155"
"0.00","155"
"6.99","156"
"4.99","156"
"9.99","156"
"0.99","156"
"4.99","156"
"0.99","156"
"2.99","156"
"4.99","156"
"2.99","156"
"0.99","156"
"6.99","156"
"2.99","156"
"4.99","156"
"6.99","156"
"0.99","156"
"6.99","156"
"2.99","156"
"5.99","156"
"0.99","156"
"2.99","156"
"2.99","156"
"1.99","156"
"4.99","156"
"0.99","156"
"6.99","156"
"4.99","158"
"5.99","158"
"0.99","158"
"4.99","158"
"6.99","158"
"8.99","158"
"8.99","158"
"2.99","158"
"4.99","158"
"2.99","158"
"5.99","158"
"2.99","158"
"0.99","158"
"2.99","158"
"2.99","158"
"1.99","158"
"2.99","158"
"1.99","158"
"2.99","158"
"4.99","158"
"6.99","158"
"0.99","158"
"2.99","158"
"1.99","158"
"5.99","158"
"1.99","158"
"2.99","158"
"2.99","158"
"0.99","158"
"2.99","158"
"5.99","158"
"5.99","158"
"2.99","159"
"1.99","159"
"0.99","159"
"3.99","159"
"0.99","159"
"0.99","159"
"5.99","159"
"4.99","159"
"0.99","159"
"4.99","159"
"2.99","159"
"0.99","159"
"3.99","159"
"0.99","159"
"7.99","159"
"4.99","159"
"4.99","159"
"1.99","159"
"0.99","159"
"8.99","159"
"0.99","159"
"2.99","161"
"3.99","161"
"5.99","161"
"0.99","161"
"2.99","161"
"0.99","161"
"2.99","161"
"3.99","161"
"4.99","161"
"0.99","161"
"6.99","161"
"2.99","161"
"6.99","161"
"4.99","161"
"2.99","161"
"4.99","161"
"4.99","161"
"0.99","161"
"5.99","161"
"0.99","161"
"2.99","161"
"6.99","161"
"0.99","161"
"2.99","161"
"0.99","161"
"7.99","161"
"0.99","161"
"5.99","161"
"2.99","161"
"5.99","161"
"4.99","163"
"2.99","163"
"7.99","163"
"5.99","163"
"6.99","163"
"0.99","163"
"3.99","163"
"1.99","163"
"4.99","163"
"10.99","163"
"0.99","163"
"1.99","163"
"1.99","163"
"2.99","163"
"0.99","163"
"4.99","163"
"4.99","163"
"0.99","163"
"2.99","163"
"4.99","163"
"2.99","163"
"2.99","163"
"7.99","163"
"4.99","163"
"5.99","163"
"8.99","163"
"0.99","163"
"7.98","163"
"0.00","163"
"1.99","166"
"2.99","166"
"3.99","166"
"5.99","166"
"0.99","166"
"2.99","166"
"2.99","166"
"6.99","166"
"0.99","166"
"4.99","166"
"4.99","166"
"2.99","166"
"7.99","166"
"0.99","166"
"2.99","166"
"2.99","166"
"5.99","166"
"8.99","166"
"7.99","166"
"4.99","166"
"4.99","166"
"4.99","166"
"7.99","166"
"5.99","166"
"2.99","166"
"5.99","166"
"2.99","166"
"1.99","166"
"0.99","168"
"4.99","168"
"4.99","168"
"2.99","168"
"5.99","168"
"5.99","168"
"2.99","168"
"0.99","168"
"5.99","168"
"5.99","168"
"0.99","168"
"3.99","168"
"1.99","168"
"1.99","168"
"6.99","168"
"1.99","168"
"4.99","168"
"4.99","168"
"6.99","168"
"4.99","168"
"0.99","168"
"0.99","168"
"10.99","168"
"1.99","168"
"6.99","168"
"2.99","168"
"8.99","168"
"4.99","168"
"0.99","168"
"2.99","168"
"3.99","168"
"2.99","168"
"2.99","168"
"0.99","168"
"2.99","170"
"5.99","170"
"0.99","170"
"0.99","170"
"8.99","170"
"4.99","170"
"4.99","170"
"4.99","170"
"0.99","170"
"0.99","170"
"4.99","170"
"7.99","170"
"2.99","170"
"7.99","170"
"2.99","170"
"2.99","170"
"9.99","170"
"5.99","170"
"0.99","170"
"3.99","170"
"3.99","170"
"0.99","170"
"6.99","170"
"8.99","170"
"2.99","170"
"7.99","170"
"3.99","172"
"6.99","172"
"0.99","172"
"0.99","172"
"0.99","172"
"1.99","172"
"5.99","172"
"4.99","172"
"6.99","172"
"7.99","172"
"0.99","172"
"5.99","172"
"6.99","172"
"2.99","172"
"3.99","172"
"2.99","172"
"4.99","172"
"6.99","172"
"2.99","172"
"5.99","172"
"3.99","172"
"0.99","172"
"6.99","172"
"4.99","172"
"8.99","172"
"5.99","172"
"4.99","172"
"0.99","172"
"4.99","172"
"4.99","172"
"2.99","172"
"3.99","172"
"3.99","172"
"2.99","173"
"4.99","173"
"2.99","173"
"4.99","173"
"2.99","173"
"0.99","173"
"4.99","173"
"0.99","173"
"7.99","173"
"2.99","173"
"4.99","173"
"2.99","173"
"2.99","173"
"3.99","173"
"4.99","173"
"0.99","173"
"2.99","173"
"4.99","173"
"8.99","173"
"4.99","173"
"2.99","173"
"5.99","173"
"2.99","173"
"6.99","173"
"4.99","173"
"2.99","173"
"0.99","173"
"8.99","173"
"2.99","173"
"0.99","175"
"4.99","175"
"4.99","175"
"5.99","175"
"1.99","175"
"7.99","175"
"2.99","175"
"0.99","175"
"2.99","175"
"4.99","175"
"3.99","175"
"4.99","175"
"4.99","175"
"7.99","175"
"0.99","175"
"4.99","175"
"0.99","175"
"4.99","175"
"6.99","175"
"6.99","175"
"4.99","175"
"2.99","175"
"3.98","175"
"0.00","175"
"0.99","176"
"6.99","176"
"3.99","176"
"1.99","176"
"7.99","176"
"5.99","176"
"7.99","176"
"6.99","176"
"8.99","176"
"2.99","176"
"2.99","176"
"1.99","176"
"4.99","176"
"4.99","176"
"6.99","176"
"3.99","176"
"2.99","176"
"6.99","176"
"4.99","176"
"2.99","176"
"2.99","176"
"2.99","176"
"5.99","176"
"2.99","176"
"6.99","176"
"2.99","176"
"0.99","176"
"2.99","176"
"5.99","176"
"2.99","176"
"2.99","176"
"7.99","176"
"5.99","176"
"7.99","176"
"1.99","176"
"4.99","176"
"4.99","176"
"0.99","179"
"6.99","179"
"4.99","179"
"7.99","179"
"4.99","179"
"6.99","179"
"0.99","179"
"2.99","179"
"6.99","179"
"7.99","179"
"2.99","179"
"6.99","179"
"4.99","179"
"4.99","179"
"2.99","179"
"8.99","179"
"4.99","179"
"0.99","179"
"4.99","179"
"4.99","179"
"3.99","179"
"0.99","179"
"0.99","179"
"4.99","179"
"7.99","179"
"0.99","179"
"7.99","179"
"0.99","179"
"4.99","179"
"0.99","182"
"3.99","182"
"3.99","182"
"2.99","182"
"5.99","182"
"0.99","182"
"2.99","182"
"6.99","182"
"2.99","182"
"0.99","182"
"1.99","182"
"3.99","182"
"0.99","182"
"2.99","182"
"0.99","182"
"0.99","182"
"4.99","182"
"8.99","182"
"4.99","182"
"3.99","182"
"4.99","182"
"6.99","182"
"2.99","182"
"5.99","182"
"6.99","182"
"1.99","182"
"2.99","184"
"4.99","184"
"1.99","184"
"2.99","184"
"0.99","184"
"0.99","184"
"6.99","184"
"0.99","184"
"2.99","184"
"6.99","184"
"4.99","184"
"6.99","184"
"4.99","184"
"0.99","184"
"9.99","184"
"2.99","184"
"2.99","184"
"0.99","184"
"5.99","184"
"4.99","184"
"4.99","184"
"5.99","184"
"0.99","184"
"2.99","185"
"0.99","185"
"0.99","185"
"4.99","185"
"4.99","185"
"4.99","185"
"9.99","185"
"2.99","185"
"7.99","185"
"2.99","185"
"1.99","185"
"2.99","185"
"4.99","185"
"2.99","185"
"0.99","185"
"8.99","185"
"0.99","185"
"2.99","185"
"0.99","185"
"2.99","185"
"5.99","185"
"0.99","185"
"2.99","185"
"2.99","188"
"0.99","188"
"4.99","188"
"4.99","188"
"3.99","188"
"2.99","188"
"2.99","188"
"5.99","188"
"4.99","188"
"0.99","188"
"4.99","188"
"4.99","188"
"5.99","188"
"0.99","188"
"4.99","188"
"4.99","188"
"2.99","188"
"2.99","188"
"5.99","188"
"2.99","188"
"2.99","188"
"2.99","188"
"0.99","188"
"4.99","188"
"2.99","188"
"5.99","189"
"0.99","189"
"0.99","189"
"1.99","189"
"6.99","189"
"2.99","189"
"0.99","189"
"4.99","189"
"0.99","189"
"5.99","189"
"4.99","189"
"4.99","189"
"2.99","189"
"5.99","189"
"0.99","189"
"4.99","189"
"9.99","189"
"6.99","189"
"6.99","189"
"3.99","189"
"1.99","189"
"5.99","189"
"2.99","191"
"4.99","191"
"2.99","191"
"0.99","191"
"2.99","191"
"2.99","191"
"4.99","191"
"2.99","191"
"2.99","191"
"5.99","191"
"5.99","191"
"6.99","191"
"3.99","191"
"2.99","191"
"0.99","191"
"4.99","191"
"4.99","191"
"2.99","191"
"4.99","191"
"0.99","191"
"1.99","192"
"3.99","192"
"2.99","192"
"4.99","192"
"2.99","192"
"0.99","192"
"0.99","192"
"2.99","192"
"0.99","192"
"7.99","192"
"7.99","192"
"2.99","192"
"0.99","192"
"7.99","192"
"4.99","192"
"4.99","192"
"5.99","192"
"4.99","192"
"7.99","192"
"4.99","192"
"6.99","192"
"2.99","192"
"4.99","192"
"6.99","195"
"2.99","195"
"4.99","195"
"0.99","195"
"4.99","195"
"2.99","195"
"4.99","195"
"0.99","195"
"6.99","195"
"5.99","195"
"4.99","195"
"4.99","195"
"7.99","195"
"2.99","195"
"0.99","195"
"0.99","195"
"0.99","195"
"7.99","195"
"11.99","195"
"11.99","196"
"5.99","196"
"2.99","196"
"1.99","196"
"5.99","196"
"2.99","196"
"0.99","196"
"0.99","196"
"4.99","196"
"4.99","196"
"5.99","196"
"4.99","196"
"2.99","196"
"4.99","196"
"4.99","196"
"3.99","196"
"4.99","196"
"4.99","196"
"3.99","196"
"0.99","196"
"1.99","196"
"0.99","196"
"5.99","196"
"6.99","196"
"4.99","196"
"10.99","196"
"4.99","196"
"2.99","196"
"0.99","196"
"0.99","196"
"0.99","196"
"8.99","196"
"5.99","196"
"5.99","196"
"0.99","196"
"3.99","201"
"6.99","201"
"5.99","201"
"1.99","201"
"3.99","201"
"6.99","201"
"4.99","201"
"7.99","201"
"4.99","201"
"6.99","201"
"0.99","201"
"2.99","201"
"0.99","201"
"5.99","201"
"3.99","201"
"0.99","201"
"0.99","201"
"4.99","201"
"9.99","201"
"3.99","201"
"2.99","201"
"2.99","201"
"2.99","201"
"2.99","201"
"5.99","201"
"0.99","203"
"4.99","203"
"2.99","203"
"7.99","203"
"2.99","203"
"2.99","203"
"5.99","203"
"6.99","203"
"0.99","203"
"4.99","203"
"7.99","203"
"10.99","203"
"3.99","203"
"2.99","203"
"2.99","203"
"0.99","203"
"4.99","203"
"5.99","203"
"2.99","203"
"2.99","203"
"0.99","204"
"4.99","204"
"4.99","204"
"1.99","204"
"2.99","204"
"7.99","204"
"4.99","204"
"7.99","204"
"2.99","204"
"4.99","204"
"0.99","204"
"4.99","204"
"0.99","204"
"2.99","204"
"4.99","204"
"2.99","204"
"0.99","204"
"6.99","204"
"2.99","204"
"4.99","204"
"0.99","204"
"5.99","204"
"4.99","204"
"2.99","204"
"5.99","204"
"7.99","204"
"0.99","204"
"6.99","204"
"0.99","204"
"4.99","204"
"2.99","204"
"4.99","204"
"0.99","204"
"4.99","204"
"11.99","204"
"0.99","206"
"5.99","206"
"4.99","206"
"5.99","206"
"0.99","206"
"4.99","206"
"4.99","206"
"4.99","206"
"4.99","206"
"3.99","206"
"6.99","206"
"4.99","206"
"4.99","206"
"5.99","206"
"3.99","206"
"2.99","206"
"3.99","206"
"2.99","206"
"2.99","206"
"4.99","206"
"2.99","206"
"10.99","206"
"9.99","206"
"0.99","206"
"0.99","206"
"7.99","206"
"4.99","206"
"0.99","207"
"0.99","207"
"0.99","207"
"6.99","207"
"3.99","207"
"3.99","207"
"3.99","207"
"2.99","207"
"9.99","207"
"2.99","207"
"5.99","207"
"0.99","207"
"0.99","207"
"0.99","207"
"4.99","207"
"0.99","207"
"5.99","207"
"0.99","207"
"5.99","207"
"5.99","207"
"5.99","207"
"2.99","207"
"3.99","207"
"0.99","207"
"2.99","207"
"0.99","207"
"5.99","207"
"6.99","207"
"6.99","207"
"2.99","207"
"8.99","207"
"9.99","207"
"3.99","207"
"1.99","207"
"4.99","208"
"0.99","208"
"5.99","208"
"0.99","208"
"2.99","208"
"0.99","208"
"2.99","208"
"5.99","208"
"4.99","208"
"2.99","208"
"2.99","208"
"6.99","208"
"1.99","208"
"0.99","208"
"2.99","208"
"2.99","208"
"1.99","208"
"3.99","208"
"4.99","208"
"4.99","208"
"5.99","208"
"2.99","208"
"6.99","208"
"0.99","208"
"5.98","208"
"0.00","208"
"4.99","211"
"8.99","211"
"6.99","211"
"8.99","211"
"2.99","211"
"5.99","211"
"2.99","211"
"2.99","211"
"5.99","211"
"3.99","211"
"4.99","211"
"0.99","211"
"4.99","211"
"1.99","211"
"0.99","211"
"2.99","211"
"6.99","211"
"3.99","211"
"0.99","211"
"2.99","211"
"4.99","211"
"8.99","211"
"3.99","211"
"0.99","211"
"4.99","211"
"5.99","211"
"2.99","211"
"2.99","211"
"0.99","211"
"1.99","211"
"7.99","211"
"6.99","211"
"5.99","211"
"4.99","211"
"0.99","213"
"0.99","213"
"4.99","213"
"5.99","213"
"0.99","213"
"6.99","213"
"4.99","213"
"4.99","213"
"2.99","213"
"2.99","213"
"4.99","213"
"4.99","213"
"8.99","213"
"4.99","213"
"0.99","213"
"2.99","213"
"0.99","213"
"2.99","213"
"4.99","213"
"6.99","213"
"2.99","213"
"4.99","213"
"2.99","213"
"3.99","213"
"4.99","213"
"0.99","213"
"6.99","213"
"2.99","213"
"1.99","214"
"3.99","214"
"2.99","214"
"2.99","214"
"0.99","214"
"4.99","214"
"2.99","214"
"2.99","214"
"0.99","214"
"3.99","214"
"3.99","214"
"2.99","214"
"7.99","214"
"4.99","214"
"5.99","214"
"4.99","214"
"3.99","214"
"4.99","214"
"2.99","214"
"4.99","214"
"4.99","214"
"2.99","214"
"9.99","214"
"2.99","214"
"0.99","214"
"0.99","214"
"4.99","214"
"4.99","214"
"0.99","214"
"2.99","214"
"2.99","214"
"4.99","216"
"6.99","216"
"0.99","216"
"3.99","216"
"0.99","216"
"2.99","216"
"2.99","216"
"6.99","216"
"7.99","216"
"4.99","216"
"8.99","216"
"0.99","216"
"4.99","216"
"0.99","216"
"7.99","216"
"0.99","216"
"2.99","216"
"4.99","216"
"4.99","216"
"2.99","216"
"4.99","216"
"5.98","216"
"0.00","216"
"2.99","218"
"0.99","218"
"0.99","218"
"6.99","218"
"0.99","218"
"0.99","218"
"4.99","218"
"8.99","218"
"6.99","218"
"6.99","218"
"0.99","218"
"2.99","218"
"2.99","218"
"0.99","218"
"5.99","218"
"5.99","218"
"4.99","218"
"0.99","218"
"4.99","221"
"0.99","221"
"2.99","221"
"2.99","221"
"10.99","221"
"5.99","221"
"4.99","221"
"4.99","221"
"6.99","221"
"5.99","221"
"5.99","221"
"2.99","221"
"0.99","221"
"8.99","221"
"0.99","221"
"6.99","221"
"7.99","221"
"0.99","221"
"4.99","221"
"4.99","221"
"2.99","221"
"0.99","221"
"3.99","221"
"2.99","221"
"5.99","221"
"0.99","221"
"7.99","221"
"8.99","221"
"2.99","223"
"5.99","223"
"4.99","223"
"5.99","223"
"0.99","223"
"4.99","223"
"2.99","223"
"5.99","223"
"3.99","223"
"7.99","223"
"4.99","223"
"5.99","223"
"0.99","223"
"4.99","223"
"7.99","223"
"5.99","223"
"2.99","223"
"4.99","225"
"3.99","225"
"7.99","225"
"4.99","225"
"7.99","225"
"7.99","225"
"2.99","225"
"4.99","225"
"2.99","225"
"2.99","225"
"2.99","225"
"3.99","225"
"2.99","225"
"4.99","225"
"6.99","225"
"7.99","225"
"4.99","225"
"4.99","225"
"2.99","225"
"2.99","225"
"2.99","225"
"1.99","225"
"0.99","225"
"5.99","225"
"4.99","225"
"5.99","225"
"4.99","227"
"3.99","227"
"2.99","227"
"1.99","227"
"6.99","227"
"0.99","227"
"5.99","227"
"2.99","227"
"4.99","227"
"2.99","227"
"3.99","227"
"7.99","227"
"2.99","227"
"0.99","227"
"0.99","227"
"4.99","227"
"2.99","227"
"2.99","227"
"3.99","227"
"0.99","227"
"4.99","227"
"0.99","227"
"4.99","227"
"4.99","227"
"4.99","229"
"0.99","229"
"7.99","229"
"0.99","229"
"4.99","229"
"2.99","229"
"4.99","229"
"0.99","229"
"2.99","229"
"4.99","229"
"4.99","229"
"2.99","229"
"0.99","229"
"5.99","229"
"0.99","229"
"7.99","229"
"3.99","229"
"4.99","229"
"2.99","229"
"0.99","229"
"4.99","229"
"5.99","229"
"4.99","229"
"2.99","229"
"0.99","229"
"5.99","231"
"6.99","231"
"8.99","231"
"0.99","231"
"9.99","231"
"2.99","231"
"0.99","231"
"0.99","231"
"2.99","231"
"5.99","231"
"0.99","231"
"1.99","231"
"0.99","231"
"5.99","231"
"2.99","231"
"2.99","231"
"7.99","231"
"5.99","231"
"0.99","231"
"8.99","231"
"3.99","231"
"6.99","231"
"0.99","231"
"4.99","231"
"2.99","231"
"3.99","231"
"4.99","234"
"3.99","234"
