"cust_id","transaction_amount","pay_class"
"98","1.99","low"
"98","7.99","low"
"100","0.99","low"
"100","4.99","low"
"100","3.99","low"
"100","2.99","low"
"100","6.99","low"
"100","5.99","low"
"100","8.99","high"
"100","2.99","low"
"100","8.99","high"
"100","6.99","low"
"100","4.99","low"
"100","6.99","low"
"100","4.99","low"
"100","4.99","low"
"100","1.99","low"
"100","0.99","low"
"100","5.99","low"
"100","4.99","low"
"100","0.99","low"
"100","4.99","low"
"100","0.99","low"
"100","0.99","low"
"100","3.99","low"
"100","0.99","low"
"101","9.99","high"
"101","2.99","low"
"101","2.99","low"
"101","5.99","low"
"101","2.99","low"
"101","2.99","low"
"101","5.99","low"
"101","5.99","low"
"101","8.99","high"
"101","0.99","low"
"101","1.99","low"
"101","4.99","low"
"101","6.99","low"
"101","0.99","low"
"101","6.99","low"
"101","0.99","low"
"101","4.99","low"
"101","2.99","low"
"101","4.99","low"
"101","1.99","low"
"101","0.99","low"
"101","3.99","low"
"101","2.99","low"
"101","0.99","low"
"102","4.99","low"
"102","0.99","low"
"102","1.99","low"
"102","2.99","low"
"102","8.99","high"
"102","1.99","low"
"102","1.99","low"
"102","4.99","low"
"102","6.99","low"
"102","3.99","low"
"102","6.99","low"
"102","5.99","low"
"102","4.99","low"
"102","5.99","low"
"102","2.99","low"
"102","5.99","low"
"102","0.99","low"
"102","0.99","low"
"102","6.99","low"
"102","0.99","low"
"102","5.99","low"
"102","3.99","low"
"102","2.99","low"
"102","0.99","low"
"102","2.99","low"
"102","4.99","low"
"102","1.99","low"
"102","4.99","low"
"102","4.99","low"
"102","4.99","low"
"102","9.99","high"
"102","1.99","low"
"102","3.99","low"
"103","7.99","low"
"103","9.99","high"
"103","4.99","low"
"103","0.99","low"
"103","0.99","low"
"103","0.99","low"
"103","6.99","low"
"103","4.99","low"
"103","6.99","low"
"103","2.99","low"
"103","1.99","low"
"103","4.99","low"
"103","4.99","low"
"103","5.99","low"
"103","6.99","low"
"103","2.99","low"
"103","0.99","low"
"103","6.99","low"
"103","0.99","low"
"103","4.99","low"
"103","4.99","low"
"103","7.99","low"
"103","0.99","low"
"103","2.99","low"
"103","4.99","low"
"103","8.99","high"
"103","5.99","low"
"103","3.99","low"
"103","5.99","low"
"103","0.99","low"
"103","8.99","high"
"104","10.99","high"
"104","3.99","low"
"104","3.99","low"
"104","0.99","low"
"104","0.99","low"
"104","2.99","low"
"104","4.99","low"
"104","6.99","low"
"104","4.99","low"
"104","7.99","low"
"104","2.99","low"
"104","1.99","low"
"104","2.99","low"
"104","1.99","low"
"104","3.99","low"
"104","5.99","low"
"104","2.99","low"
"104","3.99","low"
"104","0.99","low"
"104","1.99","low"
"104","4.99","low"
"104","3.99","low"
"104","3.99","low"
"104","0.99","low"
"105","8.99","high"
"105","7.99","low"
"105","2.99","low"
"105","6.99","low"
"105","3.99","low"
"105","3.99","low"
"105","3.99","low"
"105","4.99","low"
"105","4.99","low"
"105","2.99","low"
"105","4.99","low"
"105","4.99","low"
"105","2.99","low"
"105","2.99","low"
"105","3.99","low"
"105","5.99","low"
"105","9.99","high"
"105","4.99","low"
"105","0.99","low"
"105","2.99","low"
"105","6.99","low"
"105","2.99","low"
"105","0.99","low"
"105","4.99","low"
"105","4.99","low"
"105","2.99","low"
"106","3.99","low"
"106","0.99","low"
"106","4.99","low"
"106","4.99","low"
"106","4.99","low"
"106","2.99","low"
"106","3.99","low"
"106","3.99","low"
"106","0.99","low"
"106","3.99","low"
"106","4.99","low"
"106","4.99","low"
"106","2.99","low"
"106","7.99","low"
"106","8.99","high"
"106","2.99","low"
"106","8.99","high"
"106","0.99","low"
"106","7.99","low"
"106","2.99","low"
"106","2.99","low"
"106","0.99","low"
"106","6.99","low"
"107","5.99","low"
"107","5.99","low"
"107","2.99","low"
"107","6.99","low"
"107","4.99","low"
"107","3.99","low"
"107","3.99","low"
"107","0.99","low"
"107","0.99","low"
"107","6.99","low"
"107","4.99","low"
"107","2.99","low"
"107","3.99","low"
"107","2.99","low"
"107","0.99","low"
"107","5.99","low"
"107","6.99","low"
"107","4.99","low"
"107","7.99","low"
"107","4.99","low"
"107","1.99","low"
"107","2.99","low"
"107","2.99","low"
"107","4.99","low"
"107","4.99","low"
"107","6.99","low"
"107","4.99","low"
"107","3.99","low"
"107","1.98","low"
"107","0.00","low"
"108","4.99","low"
"108","0.99","low"
"108","4.99","low"
"108","2.99","low"
"108","8.99","high"
"108","2.99","low"
"108","4.99","low"
"108","0.99","low"
"108","2.99","low"
"108","1.99","low"
"108","4.99","low"
"108","0.99","low"
"108","6.99","low"
"108","5.99","low"
"108","4.99","low"
"108","0.99","low"
"108","5.99","low"
"108","4.99","low"
"108","4.99","low"
"108","4.99","low"
"108","5.99","low"
"108","6.99","low"
"108","2.99","low"
"108","2.99","low"
"108","6.99","low"
"108","2.99","low"
"108","3.99","low"
"108","8.99","high"
"108","2.99","low"
"108","4.99","low"
"111","2.99","low"
"111","6.99","low"
"111","2.99","low"
"111","1.99","low"
"111","4.99","low"
"111","2.99","low"
"111","2.99","low"
"111","1.99","low"
"111","3.99","low"
"111","9.99","high"
"111","4.99","low"
"111","0.99","low"
"111","2.99","low"
"111","0.99","low"
"111","0.99","low"
"111","2.99","low"
"111","4.99","low"
"111","4.99","low"
"111","4.99","low"
"111","2.99","low"
"111","3.99","low"
"111","2.99","low"
"111","5.99","low"
"111","0.99","low"
"111","6.99","low"
"111","2.99","low"
"115","0.99","low"
"115","0.99","low"
"115","2.99","low"
"115","0.99","low"
"115","2.99","low"
"115","6.99","low"
"115","0.99","low"
"115","0.99","low"
"115","1.99","low"
"115","4.99","low"
"115","2.99","low"
"115","2.99","low"
"115","0.99","low"
"115","5.99","low"
"115","6.99","low"
"115","1.99","low"
"115","4.99","low"
"115","4.99","low"
"115","4.99","low"
"115","0.99","low"
"115","3.99","low"
"115","4.99","low"
"115","2.99","low"
"115","0.99","low"
"115","2.99","low"
"115","0.99","low"
"115","0.99","low"
"115","6.99","low"
"115","0.99","low"
"115","2.99","low"
"116","4.99","low"
"116","0.99","low"
"116","0.99","low"
"116","4.99","low"
"116","4.99","low"
"116","4.99","low"
"116","3.99","low"
"116","6.99","low"
"116","2.99","low"
"116","0.99","low"
"116","4.99","low"
"116","2.99","low"
"116","4.99","low"
"116","0.99","low"
"116","5.99","low"
"116","6.99","low"
"116","3.99","low"
"116","1.99","low"
"116","1.99","low"
"116","4.99","low"
"116","2.99","low"
"116","7.99","low"
"116","0.99","low"
"116","0.99","low"
"116","6.99","low"
"116","11.99","high"
"116","2.99","low"
"117","0.99","low"
"117","0.99","low"
"117","2.99","low"
"117","2.99","low"
"117","5.99","low"
"117","0.99","low"
"117","9.99","high"
"117","6.99","low"
"117","2.99","low"
"117","2.99","low"
"117","4.99","low"
"117","3.99","low"
"117","2.99","low"
"117","2.99","low"
"117","6.99","low"
"117","4.99","low"
"117","0.99","low"
"117","2.99","low"
"117","2.99","low"
"118","5.99","low"
"118","4.99","low"
"118","0.99","low"
"118","4.99","low"
"118","0.99","low"
"118","1.99","low"
"118","0.99","low"
"118","1.99","low"
"118","2.99","low"
"118","4.99","low"
"118","4.99","low"
"118","3.99","low"
"118","7.99","low"
"118","4.99","low"
"118","1.99","low"
"118","2.99","low"
"118","6.99","low"
"118","5.99","low"
"118","7.99","low"
"118","2.99","low"
"118","0.99","low"
"119","0.99","low"
"119","5.99","low"
"119","6.99","low"
"119","7.99","low"
"119","2.99","low"
"119","5.99","low"
"119","8.99","high"
"119","5.99","low"
"119","0.99","low"
"119","7.99","low"
"119","0.99","low"
"119","4.99","low"
"119","5.99","low"
"119","4.99","low"
"119","2.99","low"
"119","0.99","low"
"119","3.99","low"
"119","2.99","low"
"119","4.99","low"
"119","2.99","low"
"119","5.99","low"
"119","2.99","low"
"119","3.99","low"
"119","6.99","low"
"119","4.99","low"
"119","3.99","low"
"119","2.99","low"
"119","6.99","low"
"119","0.99","low"
"119","4.99","low"
"119","3.99","low"
"119","6.99","low"
"119","2.99","low"
"119","3.99","low"
"121","4.99","low"
"121","2.99","low"
"121","1.99","low"
"121","0.99","low"
"121","4.99","low"
"121","0.99","low"
"121","0.99","low"
"121","2.99","low"
"121","6.99","low"
"121","1.99","low"
"121","2.99","low"
"121","8.99","high"
"121","5.99","low"
"121","8.99","high"
"121","1.99","low"
"121","3.99","low"
"121","1.99","low"
"121","5.99","low"
"121","0.99","low"
"121","7.99","low"
"121","4.99","low"
"121","9.99","high"
"121","2.99","low"
"121","7.99","low"
"121","0.99","low"
"121","2.99","low"
"122","0.99","low"
"122","4.99","low"
"122","0.99","low"
"122","7.99","low"
"122","3.99","low"
"122","0.99","low"
"122","4.99","low"
"122","4.99","low"
"122","1.99","low"
"122","2.99","low"
"122","4.99","low"
"122","7.99","low"
"122","4.99","low"
"122","6.99","low"
"122","0.99","low"
"122","0.99","low"
"122","0.99","low"
"122","7.99","low"
"122","2.99","low"
"122","4.99","low"
"122","2.99","low"
"122","0.99","low"
"122","5.99","low"
"122","4.99","low"
"122","1.99","low"
"122","3.99","low"
"122","2.99","low"
"122","4.99","low"
"122","4.99","low"
"122","2.99","low"
"122","4.99","low"
"122","5.99","low"
"124","0.99","low"
"124","4.99","low"
"124","3.99","low"
"124","5.99","low"
"124","1.99","low"
"124","7.99","low"
"124","2.99","low"
"124","2.99","low"
"124","2.99","low"
"124","6.99","low"
"124","8.99","high"
"124","0.99","low"
"124","3.99","low"
"124","5.99","low"
"124","4.99","low"
"124","0.99","low"
"124","4.99","low"
"124","0.99","low"
"125","3.99","low"
"125","2.99","low"
"125","3.99","low"
"125","7.99","low"
"125","4.99","low"
"125","4.99","low"
"125","2.99","low"
"125","7.99","low"
"125","0.99","low"
"125","6.99","low"
"125","4.99","low"
"125","0.99","low"
"125","0.99","low"
"125","2.99","low"
"125","2.99","low"
"125","4.99","low"
"125","9.99","high"
"125","4.99","low"
"125","0.99","low"
"125","4.99","low"
"125","2.99","low"
"125","2.99","low"
"125","2.99","low"
"125","7.99","low"
"125","4.99","low"
"125","4.99","low"
"125","0.99","low"
"125","4.99","low"
"125","2.99","low"
"125","6.99","low"
"125","2.99","low"
"125","2.99","low"
"126","4.99","low"
"126","4.99","low"
"126","4.99","low"
"126","2.99","low"
"126","5.99","low"
"126","4.99","low"
"126","7.99","low"
"126","0.99","low"
"126","2.99","low"
"126","0.99","low"
"126","0.99","low"
"126","0.99","low"
"126","6.99","low"
"126","0.99","low"
"126","2.99","low"
"126","6.99","low"
"126","4.99","low"
"126","9.99","high"
"126","4.99","low"
"126","3.99","low"
"126","0.99","low"
"126","2.99","low"
"126","7.99","low"
"126","0.99","low"
"126","2.99","low"
"126","2.99","low"
"126","4.99","low"
"126","7.99","low"
"128","5.99","low"
"128","2.99","low"
"128","7.99","low"
"128","0.99","low"
"128","0.99","low"
"128","5.99","low"
"128","2.99","low"
"128","4.99","low"
"128","4.99","low"
"128","2.99","low"
"128","6.99","low"
"128","2.99","low"
"128","4.99","low"
"128","2.99","low"
"128","5.99","low"
"128","2.99","low"
"128","5.99","low"
"128","2.99","low"
"128","3.99","low"
"128","2.99","low"
"128","2.99","low"
"128","2.99","low"
"128","2.99","low"
"128","0.99","low"
"128","0.99","low"
"128","5.99","low"
"128","0.99","low"
"128","2.99","low"
"128","0.99","low"
"128","8.99","high"
"128","3.99","low"
"128","8.99","high"
"129","0.99","low"
"129","3.99","low"
"129","0.99","low"
"129","4.99","low"
"129","4.99","low"
"129","3.99","low"
"129","0.99","low"
"129","4.99","low"
"129","0.99","low"
"129","2.99","low"
"129","0.99","low"
"129","2.99","low"
"129","0.99","low"
"129","0.99","low"
"129","4.99","low"
"129","4.99","low"
"129","2.99","low"
"129","4.99","low"
"129","7.99","low"
"129","7.99","low"
"129","5.99","low"
"129","2.99","low"
"129","0.99","low"
"129","2.99","low"
"129","2.99","low"
"129","4.99","low"
"129","3.99","low"
"129","4.99","low"
"129","10.99","high"
"129","4.99","low"
"129","4.99","low"
"129","0.99","low"
"129","0.99","low"
"129","1.99","low"
"130","2.99","low"
"130","2.99","low"
"130","2.99","low"
"130","2.99","low"
"130","2.99","low"
"130","2.99","low"
"130","2.99","low"
"130","6.99","low"
"130","4.99","low"
"130","4.99","low"
"130","3.99","low"
"130","4.99","low"
"130","0.99","low"
"130","0.99","low"
"130","4.99","low"
"130","5.99","low"
"130","2.99","low"
"130","5.99","low"
"130","2.99","low"
"130","2.99","low"
"130","6.99","low"
"130","0.99","low"
"130","5.99","low"
"130","4.99","low"
"133","6.99","low"
"133","2.99","low"
"133","3.99","low"
"133","7.99","low"
"133","0.99","low"
"133","0.99","low"
"133","6.99","low"
"133","2.99","low"
"133","6.99","low"
"133","2.99","low"
"133","2.99","low"
"133","4.99","low"
"133","3.99","low"
"133","2.99","low"
"133","0.99","low"
"133","6.99","low"
"133","2.99","low"
"133","0.99","low"
"133","0.99","low"
"133","0.99","low"
"133","4.99","low"
"133","4.99","low"
"133","2.99","low"
"133","1.99","low"
"133","2.99","low"
"133","0.99","low"
"133","6.99","low"
"134","3.99","low"
"134","0.99","low"
"134","6.99","low"
"134","4.99","low"
"134","9.99","high"
"134","0.99","low"
"134","0.99","low"
"134","5.99","low"
"134","4.99","low"
"134","2.99","low"
"134","0.99","low"
"134","2.99","low"
"134","4.99","low"
"134","1.99","low"
"134","6.99","low"
"134","3.99","low"
"134","4.99","low"
"134","4.99","low"
"134","7.99","low"
"134","2.99","low"
"134","2.99","low"
"134","2.99","low"
"134","2.99","low"
"138","2.99","low"
"138","0.99","low"
"138","0.99","low"
"138","0.99","low"
"138","7.99","low"
"138","2.99","low"
"138","0.99","low"
"138","1.99","low"
"138","4.99","low"
"138","2.99","low"
"138","0.99","low"
"138","2.99","low"
"138","2.99","low"
"138","4.99","low"
"138","3.99","low"
"138","3.99","low"
"138","1.99","low"
"138","0.99","low"
"138","9.99","high"
"138","0.99","low"
"138","4.99","low"
"138","3.99","low"
"138","5.99","low"
"138","4.99","low"
"138","0.99","low"
"138","0.99","low"
"138","2.99","low"
"138","2.99","low"
"138","1.99","low"
"138","4.99","low"
"138","4.99","low"
"138","4.99","low"
"138","2.99","low"
"138","0.99","low"
"139","2.99","low"
"139","2.99","low"
"139","0.99","low"
"139","7.99","low"
"139","0.99","low"
"139","2.99","low"
"139","2.99","low"
"139","7.99","low"
"139","6.99","low"
"139","6.99","low"
"139","6.99","low"
"139","0.99","low"
"139","0.99","low"
"139","5.99","low"
"139","2.99","low"
"139","4.99","low"
"139","2.99","low"
"139","6.99","low"
"139","3.99","low"
"139","5.99","low"
"139","2.99","low"
"139","2.99","low"
"139","2.99","low"
"139","2.99","low"
"139","9.99","high"
"139","3.99","low"
"139","0.99","low"
"140","4.99","low"
"140","2.99","low"
"140","6.99","low"
"140","0.99","low"
"140","4.99","low"
"140","9.99","high"
"140","0.99","low"
"140","2.99","low"
"140","4.99","low"
"140","4.99","low"
"140","0.99","low"
"140","6.99","low"
"140","3.99","low"
"140","4.99","low"
"140","4.99","low"
"140","10.99","high"
"140","2.99","low"
"140","2.99","low"
"141","2.99","low"
"141","7.99","low"
"141","7.99","low"
"141","4.99","low"
"141","1.99","low"
"141","0.99","low"
"141","5.99","low"
"141","2.99","low"
"141","0.99","low"
"141","4.99","low"
"141","2.99","low"
"141","4.99","low"
"141","7.99","low"
"141","4.99","low"
"141","2.99","low"
"141","3.99","low"
"141","1.99","low"
"141","4.99","low"
"141","2.99","low"
"141","5.99","low"
"141","5.99","low"
"141","2.99","low"
"141","3.99","low"
"141","2.99","low"
"141","0.99","low"
"141","2.99","low"
"141","4.99","low"
"141","7.99","low"
"141","2.99","low"
"141","4.99","low"
"141","0.99","low"
"141","2.99","low"
"142","8.99","high"
"142","0.99","low"
"142","9.99","high"
"142","1.99","low"
"142","2.99","low"
"142","2.99","low"
"142","4.99","low"
"142","4.99","low"
"142","0.99","low"
"142","2.99","low"
"142","2.99","low"
"142","4.99","low"
"142","7.99","low"
"142","2.99","low"
"142","5.99","low"
"142","5.99","low"
"142","5.99","low"
"142","0.99","low"
"142","0.99","low"
"142","0.99","low"
"142","0.99","low"
"142","4.99","low"
"142","0.99","low"
"142","2.99","low"
"142","1.99","low"
"142","0.99","low"
"143","2.99","low"
"143","2.99","low"
"143","1.99","low"
"143","4.99","low"
"143","3.99","low"
"143","0.99","low"
"143","4.99","low"
"143","7.99","low"
"143","0.99","low"
"143","7.99","low"
"143","6.99","low"
"143","4.99","low"
"143","0.99","low"
"143","0.99","low"
"143","1.99","low"
"143","0.99","low"
"143","6.99","low"
"143","6.99","low"
"143","2.99","low"
"143","4.99","low"
"143","5.99","low"
"143","4.99","low"
"144","2.99","low"
"144","2.99","low"
"144","5.99","low"
"144","0.99","low"
"144","4.99","low"
"144","4.99","low"
"144","2.99","low"
"144","2.99","low"
"144","6.99","low"
"144","3.99","low"
"144","0.99","low"
"144","8.99","high"
"144","7.99","low"
"144","7.99","low"
"144","7.99","low"
"144","9.99","high"
"144","5.99","low"
"144","2.99","low"
"144","0.99","low"
"144","3.99","low"
"144","5.99","low"
"144","0.99","low"
"144","7.99","low"
"144","3.99","low"
"144","4.99","low"
"144","0.99","low"
"144","0.99","low"
"144","4.99","low"
"144","5.99","low"
"144","4.99","low"
"144","2.99","low"
"144","6.99","low"
"144","7.99","low"
"144","4.99","low"
"144","2.99","low"
"144","2.99","low"
"144","3.99","low"
"144","6.99","low"
"144","2.99","low"
"144","2.99","low"
"144","1.99","low"
"144","7.99","low"
"145","0.99","low"
"145","4.99","low"
"145","0.99","low"
"145","5.99","low"
"145","8.99","high"
"145","4.99","low"
"145","6.99","low"
"145","2.99","low"
"145","2.99","low"
"145","2.99","low"
"145","1.99","low"
"145","0.99","low"
"145","2.99","low"
"145","7.99","low"
"145","0.99","low"
"145","0.99","low"
"145","2.99","low"
"145","0.99","low"
"145","4.99","low"
"145","5.99","low"
"145","2.99","low"
"145","2.99","low"
"145","2.99","low"
"145","7.99","low"
"145","3.99","low"
"145","0.99","low"
"145","5.99","low"
"145","6.99","low"
"146","7.99","low"
"146","4.99","low"
"146","7.99","low"
"146","1.99","low"
"146","2.99","low"
"146","3.99","low"
"146","2.99","low"
"146","0.99","low"
"146","4.99","low"
"146","6.99","low"
"146","4.99","low"
"146","7.99","low"
"146","6.99","low"
"146","4.99","low"
"146","0.99","low"
"146","3.99","low"
"146","7.99","low"
"146","2.99","low"
"146","0.99","low"
"146","5.99","low"
"146","4.99","low"
"146","4.99","low"
"146","7.99","low"
"146","2.99","low"
"146","4.99","low"
"146","4.99","low"
"146","4.99","low"
"146","2.99","low"
"146","6.99","low"
"148","4.99","low"
"148","1.99","low"
"148","6.99","low"
"148","3.99","low"
"148","3.99","low"
"148","5.99","low"
"148","0.99","low"
"148","0.99","low"
"148","2.99","low"
"148","2.99","low"
"148","4.99","low"
"148","4.99","low"
"148","1.99","low"
"148","8.99","high"
"148","10.99","high"
"148","0.99","low"
"148","4.99","low"
"148","9.99","high"
"148","4.99","low"
"148","3.99","low"
"148","4.99","low"
"148","4.99","low"
"148","4.99","low"
"148","5.99","low"
"148","2.99","low"
"148","1.99","low"
"148","4.99","low"
"148","4.99","low"
"148","6.99","low"
"148","10.99","high"
"148","2.99","low"
"148","0.99","low"
"148","3.99","low"
"148","6.99","low"
"148","6.99","low"
"148","0.99","low"
"148","4.99","low"
"148","6.99","low"
"148","2.99","low"
"148","0.99","low"
"148","5.99","low"
"148","2.99","low"
"148","4.99","low"
"148","8.99","high"
"148","3.99","low"
"148","3.99","low"
"149","4.99","low"
"149","2.99","low"
"149","2.99","low"
"149","6.99","low"
"149","4.99","low"
"149","5.99","low"
"149","7.99","low"
"149","0.99","low"
"149","2.99","low"
"149","6.99","low"
"149","3.99","low"
"149","0.99","low"
"149","2.99","low"
"149","10.99","high"
"149","4.99","low"
"149","5.99","low"
"149","4.99","low"
"149","6.99","low"
"149","2.99","low"
"149","7.99","low"
"149","0.99","low"
"149","2.99","low"
"149","4.99","low"
"149","3.99","low"
"149","4.99","low"
"149","2.99","low"
"152","4.99","low"
"152","4.99","low"
"152","4.99","low"
"152","2.99","low"
"152","7.99","low"
"152","4.99","low"
"152","0.99","low"
"152","2.99","low"
"152","5.99","low"
"152","6.99","low"
"152","6.99","low"
"152","0.99","low"
"152","2.99","low"
"152","4.99","low"
"152","1.99","low"
"152","4.99","low"
"152","0.99","low"
"152","0.99","low"
"152","0.99","low"
"152","4.99","low"
"152","4.99","low"
"155","2.99","low"
"155","1.99","low"
"155","7.99","low"
"155","7.99","low"
"155","4.99","low"
"155","4.99","low"
"155","1.99","low"
"155","5.99","low"
"155","4.99","low"
"155","4.99","low"
"155","2.99","low"
"155","3.99","low"
"155","2.99","low"
